filename,duration,sample_rate,total_samples,w5ms_energy_mean,w5ms_energy_std,w5ms_energy_min,w5ms_energy_max,w5ms_energy_median,w5ms_energy_range,w5ms_energy_skew,w5ms_energy_kurtosis,w5ms_energy_trend,w5ms_rms_mean,w5ms_rms_std,w5ms_rms_min,w5ms_rms_max,w5ms_rms_median,w5ms_rms_range,w5ms_rms_skew,w5ms_rms_kurtosis,w5ms_rms_trend,w5ms_zcr_mean,w5ms_zcr_std,w5ms_zcr_min,w5ms_zcr_max,w5ms_zcr_median,w5ms_zcr_range,w5ms_zcr_skew,w5ms_zcr_kurtosis,w5ms_zcr_trend,w5ms_mean_amplitude_mean,w5ms_mean_amplitude_std,w5ms_mean_amplitude_min,w5ms_mean_amplitude_max,w5ms_mean_amplitude_median,w5ms_mean_amplitude_range,w5ms_mean_amplitude_skew,w5ms_mean_amplitude_kurtosis,w5ms_mean_amplitude_trend,w5ms_std_amplitude_mean,w5ms_std_amplitude_std,w5ms_std_amplitude_min,w5ms_std_amplitude_max,w5ms_std_amplitude_median,w5ms_std_amplitude_range,w5ms_std_amplitude_skew,w5ms_std_amplitude_kurtosis,w5ms_std_amplitude_trend,w5ms_skewness_mean,w5ms_skewness_std,w5ms_skewness_min,w5ms_skewness_max,w5ms_skewness_median,w5ms_skewness_range,w5ms_skewness_skew,w5ms_skewness_kurtosis,w5ms_skewness_trend,w5ms_kurtosis_mean,w5ms_kurtosis_std,w5ms_kurtosis_min,w5ms_kurtosis_max,w5ms_kurtosis_median,w5ms_kurtosis_range,w5ms_kurtosis_skew,w5ms_kurtosis_kurtosis,w5ms_kurtosis_trend,w5ms_f0_autocorr_mean,w5ms_f0_autocorr_std,w5ms_f0_autocorr_min,w5ms_f0_autocorr_max,w5ms_f0_autocorr_median,w5ms_f0_autocorr_range,w5ms_f0_autocorr_skew,w5ms_f0_autocorr_kurtosis,w5ms_f0_autocorr_trend,w5ms_f0_confidence_mean,w5ms_f0_confidence_std,w5ms_f0_confidence_min,w5ms_f0_confidence_max,w5ms_f0_confidence_median,w5ms_f0_confidence_range,w5ms_f0_confidence_skew,w5ms_f0_confidence_kurtosis,w5ms_f0_confidence_trend,w5ms_spectral_centroid_mean,w5ms_spectral_centroid_std,w5ms_spectral_centroid_min,w5ms_spectral_centroid_max,w5ms_spectral_centroid_median,w5ms_spectral_centroid_range,w5ms_spectral_centroid_skew,w5ms_spectral_centroid_kurtosis,w5ms_spectral_centroid_trend,w5ms_spectral_bandwidth_mean,w5ms_spectral_bandwidth_std,w5ms_spectral_bandwidth_min,w5ms_spectral_bandwidth_max,w5ms_spectral_bandwidth_median,w5ms_spectral_bandwidth_range,w5ms_spectral_bandwidth_skew,w5ms_spectral_bandwidth_kurtosis,w5ms_spectral_bandwidth_trend,w5ms_spectral_rolloff_mean,w5ms_spectral_rolloff_std,w5ms_spectral_rolloff_min,w5ms_spectral_rolloff_max,w5ms_spectral_rolloff_median,w5ms_spectral_rolloff_range,w5ms_spectral_rolloff_skew,w5ms_spectral_rolloff_kurtosis,w5ms_spectral_rolloff_trend,w5ms_spectral_flux_mean,w5ms_spectral_flux_std,w5ms_spectral_flux_min,w5ms_spectral_flux_max,w5ms_spectral_flux_median,w5ms_spectral_flux_range,w5ms_spectral_flux_skew,w5ms_spectral_flux_kurtosis,w5ms_spectral_flux_trend,w5ms_local_jitter_mean,w5ms_local_jitter_std,w5ms_local_jitter_min,w5ms_local_jitter_max,w5ms_local_jitter_median,w5ms_local_jitter_range,w5ms_local_jitter_skew,w5ms_local_jitter_kurtosis,w5ms_local_jitter_trend,w5ms_period_variability_mean,w5ms_period_variability_std,w5ms_period_variability_min,w5ms_period_variability_max,w5ms_period_variability_median,w5ms_period_variability_range,w5ms_period_variability_skew,w5ms_period_variability_kurtosis,w5ms_period_variability_trend,w5ms_local_shimmer_mean,w5ms_local_shimmer_std,w5ms_local_shimmer_min,w5ms_local_shimmer_max,w5ms_local_shimmer_median,w5ms_local_shimmer_range,w5ms_local_shimmer_skew,w5ms_local_shimmer_kurtosis,w5ms_local_shimmer_trend,w5ms_amplitude_variability_mean,w5ms_amplitude_variability_std,w5ms_amplitude_variability_min,w5ms_amplitude_variability_max,w5ms_amplitude_variability_median,w5ms_amplitude_variability_range,w5ms_amplitude_variability_skew,w5ms_amplitude_variability_kurtosis,w5ms_amplitude_variability_trend,w5ms_num_windows,w5ms_window_samples,w5ms_overlap_samples,w10ms_energy_mean,w10ms_energy_std,w10ms_energy_min,w10ms_energy_max,w10ms_energy_median,w10ms_energy_range,w10ms_energy_skew,w10ms_energy_kurtosis,w10ms_energy_trend,w10ms_rms_mean,w10ms_rms_std,w10ms_rms_min,w10ms_rms_max,w10ms_rms_median,w10ms_rms_range,w10ms_rms_skew,w10ms_rms_kurtosis,w10ms_rms_trend,w10ms_zcr_mean,w10ms_zcr_std,w10ms_zcr_min,w10ms_zcr_max,w10ms_zcr_median,w10ms_zcr_range,w10ms_zcr_skew,w10ms_zcr_kurtosis,w10ms_zcr_trend,w10ms_mean_amplitude_mean,w10ms_mean_amplitude_std,w10ms_mean_amplitude_min,w10ms_mean_amplitude_max,w10ms_mean_amplitude_median,w10ms_mean_amplitude_range,w10ms_mean_amplitude_skew,w10ms_mean_amplitude_kurtosis,w10ms_mean_amplitude_trend,w10ms_std_amplitude_mean,w10ms_std_amplitude_std,w10ms_std_amplitude_min,w10ms_std_amplitude_max,w10ms_std_amplitude_median,w10ms_std_amplitude_range,w10ms_std_amplitude_skew,w10ms_std_amplitude_kurtosis,w10ms_std_amplitude_trend,w10ms_skewness_mean,w10ms_skewness_std,w10ms_skewness_min,w10ms_skewness_max,w10ms_skewness_median,w10ms_skewness_range,w10ms_skewness_skew,w10ms_skewness_kurtosis,w10ms_skewness_trend,w10ms_kurtosis_mean,w10ms_kurtosis_std,w10ms_kurtosis_min,w10ms_kurtosis_max,w10ms_kurtosis_median,w10ms_kurtosis_range,w10ms_kurtosis_skew,w10ms_kurtosis_kurtosis,w10ms_kurtosis_trend,w10ms_f0_autocorr_mean,w10ms_f0_autocorr_std,w10ms_f0_autocorr_min,w10ms_f0_autocorr_max,w10ms_f0_autocorr_median,w10ms_f0_autocorr_range,w10ms_f0_autocorr_skew,w10ms_f0_autocorr_kurtosis,w10ms_f0_autocorr_trend,w10ms_f0_confidence_mean,w10ms_f0_confidence_std,w10ms_f0_confidence_min,w10ms_f0_confidence_max,w10ms_f0_confidence_median,w10ms_f0_confidence_range,w10ms_f0_confidence_skew,w10ms_f0_confidence_kurtosis,w10ms_f0_confidence_trend,w10ms_spectral_centroid_mean,w10ms_spectral_centroid_std,w10ms_spectral_centroid_min,w10ms_spectral_centroid_max,w10ms_spectral_centroid_median,w10ms_spectral_centroid_range,w10ms_spectral_centroid_skew,w10ms_spectral_centroid_kurtosis,w10ms_spectral_centroid_trend,w10ms_spectral_bandwidth_mean,w10ms_spectral_bandwidth_std,w10ms_spectral_bandwidth_min,w10ms_spectral_bandwidth_max,w10ms_spectral_bandwidth_median,w10ms_spectral_bandwidth_range,w10ms_spectral_bandwidth_skew,w10ms_spectral_bandwidth_kurtosis,w10ms_spectral_bandwidth_trend,w10ms_spectral_rolloff_mean,w10ms_spectral_rolloff_std,w10ms_spectral_rolloff_min,w10ms_spectral_rolloff_max,w10ms_spectral_rolloff_median,w10ms_spectral_rolloff_range,w10ms_spectral_rolloff_skew,w10ms_spectral_rolloff_kurtosis,w10ms_spectral_rolloff_trend,w10ms_spectral_flux_mean,w10ms_spectral_flux_std,w10ms_spectral_flux_min,w10ms_spectral_flux_max,w10ms_spectral_flux_median,w10ms_spectral_flux_range,w10ms_spectral_flux_skew,w10ms_spectral_flux_kurtosis,w10ms_spectral_flux_trend,w10ms_local_jitter_mean,w10ms_local_jitter_std,w10ms_local_jitter_min,w10ms_local_jitter_max,w10ms_local_jitter_median,w10ms_local_jitter_range,w10ms_local_jitter_skew,w10ms_local_jitter_kurtosis,w10ms_local_jitter_trend,w10ms_period_variability_mean,w10ms_period_variability_std,w10ms_period_variability_min,w10ms_period_variability_max,w10ms_period_variability_median,w10ms_period_variability_range,w10ms_period_variability_skew,w10ms_period_variability_kurtosis,w10ms_period_variability_trend,w10ms_local_shimmer_mean,w10ms_local_shimmer_std,w10ms_local_shimmer_min,w10ms_local_shimmer_max,w10ms_local_shimmer_median,w10ms_local_shimmer_range,w10ms_local_shimmer_skew,w10ms_local_shimmer_kurtosis,w10ms_local_shimmer_trend,w10ms_amplitude_variability_mean,w10ms_amplitude_variability_std,w10ms_amplitude_variability_min,w10ms_amplitude_variability_max,w10ms_amplitude_variability_median,w10ms_amplitude_variability_range,w10ms_amplitude_variability_skew,w10ms_amplitude_variability_kurtosis,w10ms_amplitude_variability_trend,w10ms_num_windows,w10ms_window_samples,w10ms_overlap_samples,w20ms_energy_mean,w20ms_energy_std,w20ms_energy_min,w20ms_energy_max,w20ms_energy_median,w20ms_energy_range,w20ms_energy_skew,w20ms_energy_kurtosis,w20ms_energy_trend,w20ms_rms_mean,w20ms_rms_std,w20ms_rms_min,w20ms_rms_max,w20ms_rms_median,w20ms_rms_range,w20ms_rms_skew,w20ms_rms_kurtosis,w20ms_rms_trend,w20ms_zcr_mean,w20ms_zcr_std,w20ms_zcr_min,w20ms_zcr_max,w20ms_zcr_median,w20ms_zcr_range,w20ms_zcr_skew,w20ms_zcr_kurtosis,w20ms_zcr_trend,w20ms_mean_amplitude_mean,w20ms_mean_amplitude_std,w20ms_mean_amplitude_min,w20ms_mean_amplitude_max,w20ms_mean_amplitude_median,w20ms_mean_amplitude_range,w20ms_mean_amplitude_skew,w20ms_mean_amplitude_kurtosis,w20ms_mean_amplitude_trend,w20ms_std_amplitude_mean,w20ms_std_amplitude_std,w20ms_std_amplitude_min,w20ms_std_amplitude_max,w20ms_std_amplitude_median,w20ms_std_amplitude_range,w20ms_std_amplitude_skew,w20ms_std_amplitude_kurtosis,w20ms_std_amplitude_trend,w20ms_skewness_mean,w20ms_skewness_std,w20ms_skewness_min,w20ms_skewness_max,w20ms_skewness_median,w20ms_skewness_range,w20ms_skewness_skew,w20ms_skewness_kurtosis,w20ms_skewness_trend,w20ms_kurtosis_mean,w20ms_kurtosis_std,w20ms_kurtosis_min,w20ms_kurtosis_max,w20ms_kurtosis_median,w20ms_kurtosis_range,w20ms_kurtosis_skew,w20ms_kurtosis_kurtosis,w20ms_kurtosis_trend,w20ms_f0_autocorr_mean,w20ms_f0_autocorr_std,w20ms_f0_autocorr_min,w20ms_f0_autocorr_max,w20ms_f0_autocorr_median,w20ms_f0_autocorr_range,w20ms_f0_autocorr_skew,w20ms_f0_autocorr_kurtosis,w20ms_f0_autocorr_trend,w20ms_f0_confidence_mean,w20ms_f0_confidence_std,w20ms_f0_confidence_min,w20ms_f0_confidence_max,w20ms_f0_confidence_median,w20ms_f0_confidence_range,w20ms_f0_confidence_skew,w20ms_f0_confidence_kurtosis,w20ms_f0_confidence_trend,w20ms_spectral_centroid_mean,w20ms_spectral_centroid_std,w20ms_spectral_centroid_min,w20ms_spectral_centroid_max,w20ms_spectral_centroid_median,w20ms_spectral_centroid_range,w20ms_spectral_centroid_skew,w20ms_spectral_centroid_kurtosis,w20ms_spectral_centroid_trend,w20ms_spectral_bandwidth_mean,w20ms_spectral_bandwidth_std,w20ms_spectral_bandwidth_min,w20ms_spectral_bandwidth_max,w20ms_spectral_bandwidth_median,w20ms_spectral_bandwidth_range,w20ms_spectral_bandwidth_skew,w20ms_spectral_bandwidth_kurtosis,w20ms_spectral_bandwidth_trend,w20ms_spectral_rolloff_mean,w20ms_spectral_rolloff_std,w20ms_spectral_rolloff_min,w20ms_spectral_rolloff_max,w20ms_spectral_rolloff_median,w20ms_spectral_rolloff_range,w20ms_spectral_rolloff_skew,w20ms_spectral_rolloff_kurtosis,w20ms_spectral_rolloff_trend,w20ms_spectral_flux_mean,w20ms_spectral_flux_std,w20ms_spectral_flux_min,w20ms_spectral_flux_max,w20ms_spectral_flux_median,w20ms_spectral_flux_range,w20ms_spectral_flux_skew,w20ms_spectral_flux_kurtosis,w20ms_spectral_flux_trend,w20ms_local_jitter_mean,w20ms_local_jitter_std,w20ms_local_jitter_min,w20ms_local_jitter_max,w20ms_local_jitter_median,w20ms_local_jitter_range,w20ms_local_jitter_skew,w20ms_local_jitter_kurtosis,w20ms_local_jitter_trend,w20ms_period_variability_mean,w20ms_period_variability_std,w20ms_period_variability_min,w20ms_period_variability_max,w20ms_period_variability_median,w20ms_period_variability_range,w20ms_period_variability_skew,w20ms_period_variability_kurtosis,w20ms_period_variability_trend,w20ms_local_shimmer_mean,w20ms_local_shimmer_std,w20ms_local_shimmer_min,w20ms_local_shimmer_max,w20ms_local_shimmer_median,w20ms_local_shimmer_range,w20ms_local_shimmer_skew,w20ms_local_shimmer_kurtosis,w20ms_local_shimmer_trend,w20ms_amplitude_variability_mean,w20ms_amplitude_variability_std,w20ms_amplitude_variability_min,w20ms_amplitude_variability_max,w20ms_amplitude_variability_median,w20ms_amplitude_variability_range,w20ms_amplitude_variability_skew,w20ms_amplitude_variability_kurtosis,w20ms_amplitude_variability_trend,w20ms_num_windows,w20ms_window_samples,w20ms_overlap_samples,group
filtered_0001.wav,10.0106875,16000,160171,0.005973657577543103,0.010081105853655322,2.445559948682785e-05,0.36901526525616646,0.00402725487947464,0.36899080965667963,18.17410898979835,542.8065684666193,-0.18174991554689351,0.007662133614057987,0.003995300764599766,0.0005528969104501743,0.06791679332611399,0.00709511705283521,0.06736389641566382,2.8080720707643723,24.068831654753907,-0.28127658264249655,0.08596365226080438,0.028742300498959848,0.04375,0.25,0.08125,0.20625,2.163879919864968,5.8770595628797775,-0.03244684011454622,0.006070737150231808,0.0030862580783013872,0.0004573822021484375,0.053096771240234375,0.0056182861328125,0.05263938903808594,2.5801135645462825,21.215149814194397,-0.2830552167589973,0.007653026417277457,0.003993703815363346,0.0005524070209724896,0.06791225580941328,0.007090369505868937,0.06735984878844078,2.812098741374171,24.11965565040411,-0.2808869224039668,-0.20345839824365616,0.371224394001807,-2.886930912586195,1.6954015599445242,-0.16874524776023883,4.5823324725307195,-0.6851376397474164,2.276767689884389,-0.12003238344324439,0.1308533681096516,1.0284839683959586,-1.4366815703203955,11.553738233989453,-0.0891416402521732,12.990419804309848,2.5863198689717097,13.025823142786862,-0.000440510481832055,0.0,0.0,0,0,0.0,0,,,0,0.0,0.0,0,0,0.0,0,,,0,1756.8223022089621,346.4029786055109,1274.684192227387,3478.3533591938826,1659.984236719143,2203.6691669664956,2.1013530685754063,4.563386305298876,0.007307412133194415,1095.972124156854,154.07445160802538,745.5622363490282,1827.6206402946939,1057.7209162435852,1082.0584039456658,1.1133005768460935,1.112424189502657,0.18874785782145287,2921.3589807644266,612.2987583353947,1600.0,5400.0,2600.0,3800.0,1.2057814433290321,0.973552829509198,0.09245178274378527,0.03032060391626381,0.05361957166741514,6.61517284097107e-05,2.291099608395968,0.017760701004544355,2.291033456667558,20.941818841068525,805.5744608370189,-0.1996295550044656,0.3872280369661931,0.1436744380791506,0.03535353535353535,0.96,0.380517503805175,0.9246464646464646,0.2684097453704006,-0.1534540951337382,0.023439724233241793,0.3990397460421212,0.14582103402348387,0.05170300918116052,0.885253336275981,0.40405179426286625,0.8335503270948205,-0.07129100721066403,-0.458680444502753,-0.018587836383749248,0.6076073933621184,0.22062441361840246,0.09445843828715365,1.4609929078014185,0.5956416464891041,1.366534469514265,0.402730268165042,-0.025401685102952154,-0.204823904382412,0.5519463056955124,0.16723165750324898,0.07635804554952427,1.9335362782746215,0.5467546384167318,1.8571782327250972,0.4610490432313589,1.6270442913811554,-0.08052757042694945,4003,80,40,0.01195008818689419,0.017309695653536565,5.1077455282211304e-05,0.4796046558767557,0.007741497829556465,0.4795535784214735,15.603541959591256,365.9696364468453,-0.21181581952008643,0.007895344465825524,0.003514482456073291,0.0005650080490699408,0.054749694969284744,0.006955886818711753,0.0541846869202148,3.0394128989322615,27.217587868697773,-0.3285362062598935,0.08650362318840579,0.0266705285651404,0.053125,0.234375,0.078125,0.18125,2.426267235037181,6.866960104076144,-0.03304460198011919,0.006071789487488922,0.002617639450759057,0.0004756927490234375,0.0406890869140625,0.00537567138671875,0.04021339416503906,2.6216798774269763,21.728116277579048,-0.3340383278729849,0.007892756347401957,0.00351367626633462,0.0005648411304893271,0.054749490757218064,0.006951582434808499,0.05418464962672874,3.0411861486703375,27.242597097339093,-0.32834226903549907,-0.2787091624108887,0.28162370413085963,-2.3149806845588294,0.6418665147062964,-0.2876378163809289,2.956847199265126,-0.028511512754758668,1.0542448306364909,-0.21432502601757436,0.8259614181461457,0.8721534395329086,-0.9304070310840484,21.40121261208702,0.7430308594437722,22.331619643171067,7.0395463250233865,154.6005738600381,-0.08279043717095744,0.0,0.0,0,0,0.0,0,,,0,0.0,0.0,0,0,0.0,0,,,0,1781.0383113830717,323.2845450668509,1343.3009475257995,3454.3807338120073,1684.1873951571354,2111.0797862862078,2.285812300695713,5.306711656900413,0.0037865835181606004,1092.8035129083285,139.50514254784358,810.9045377314291,1655.7770727396444,1057.2615847733032,844.8725350082153,1.179301187697705,1.1292272830363421,0.2058141772522389,2960.8195902048974,565.2825450676439,1900.0,5200.0,2800.0,3300.0,1.2973632615842297,1.1625425203304127,0.11091548491477722,0.10941108536383214,0.14676402290267596,0.00038391598685308213,3.8271406061486233,0.07486352657696338,3.82675669016177,10.999159169492371,226.9946167772717,-0.24920820663237156,0.38481509486440785,0.1054087204141745,0.1009009009009009,0.7105152911604524,0.38103849134590545,0.6096143902595516,0.16528496841761942,-0.3021386701673432,0.033803975067679265,0.4230226458933827,0.10959540159072524,0.08963850784744323,0.7339716548108255,0.41994766195864797,0.6443331469633823,-0.09308404904629057,-0.19576135472010137,-0.01538868183698515,0.5994894736023495,0.15538502427651707,0.2041004680598589,1.2413306240042739,0.5923723564286346,1.037230155944415,0.3361968494110423,-0.1717473156621554,-0.3617398041712985,0.6300203637217279,0.12557639519191605,0.26067831277598685,1.9278090220076525,0.6229462544529619,1.6671307092316656,0.7630367395699736,5.407357677429154,-0.05813406245483525,2001,160,80,0.023909791795536876,0.02893078311888755,0.00012518372386693954,0.5488451095297933,0.015522397588938475,0.5487199258059263,9.078684134247935,135.1768234477202,-0.2538421902327601,0.007937504400335579,0.0034225901384340577,0.0006254591410189686,0.04141426043382405,0.006964731549000817,0.04078880129280508,2.3454458452071365,14.29470370297436,-0.3349066962710518,0.0867375,0.025692453901875547,0.0546875,0.21875,0.0796875,0.1640625,2.4657854155380483,6.897886008749161,-0.03338338823986916,0.006073463821411133,0.002474520966105497,0.0005181312561035156,0.027375125885009767,0.005366086959838867,0.026856994628906252,1.6552414014453625,7.754701861543646,-0.35424497104928726,0.007936982189562963,0.003422442218978247,0.000625265938171009,0.04141400707435298,0.006964634769430076,0.04078874113618197,2.3456204000334084,14.296244658597686,-0.33489221333635166,-0.27834902305776665,0.2515355790246252,-1.111958545561773,0.7518311478398988,-0.2947200103287163,1.8637896934016718,0.25716731543476556,-0.05419526359974558,-0.24540370245079515,0.9432003481244331,0.830171981645583,-0.5466498053773421,10.23486881669391,0.8372005753558149,10.781518622071252,3.8715772999705065,36.02935257005929,-0.1058725617288609,0.0,0.0,0,0,0.0,0,,,0,0.0,0.0,0,0,0.0,0,,,0,1806.5272953864232,310.97336037152604,1405.1808669022978,3377.7776836321314,1716.8435814661318,1972.5968167298336,2.370875332371947,5.682572409518372,0.015214829081930803,1092.4340984869316,129.97826250300713,860.9422920052617,1558.1947877095452,1054.9204063973286,697.2524957042834,1.2103273501999428,1.1546648481817456,0.24039372488839944,3012.65,528.339358272692,2150.0,4950.0,2850.0,2800.0,1.2991073419030756,1.2937602030063422,0.15882825610404208,0.45657970481872767,0.5550141189831107,0.0014140000531681638,10.701949475951409,0.3119938495494192,10.70053547589824,8.024720144583377,121.07179167096172,-0.31600217523705254,0.38304194908591377,0.09088495009038264,0.16430350641885416,0.6454545454545454,0.3850392254718526,0.48115103903569123,0.09739958865114368,-0.4303870556329805,0.04571239919812393,0.42982127332449444,0.09654110028610803,0.15451336222447726,0.6828553724632845,0.43072637992453766,0.5283420102388072,-0.007465240854277249,-0.2595294483262389,-0.010951714614930061,0.5996891626132659,0.125285315430366,0.3192907174859595,0.9864107412373969,0.5939453779376772,0.6671200237514374,0.17684946639949659,-0.4998915005185336,-0.44485274698308797,0.6436351465539571,0.1108907824629049,0.3616845420652878,1.6325092564230343,0.6362723612702998,1.2708247143577465,1.2505285009278388,7.634098041671185,-0.07274689993995405,1000,320,160,HC
